series,code,,set_name,supertype,rarity,card_number,card_title,pokemon,release_date,normal_price,holo_price,rev_holo_price,price
Sword & Shield,,swsh6-49,Chilling Reign,Pokémon,Rare,49,Ampharos,181,6/18/2021,0.11,,0.17,0.17
Sword & Shield,,swsh6-50,Chilling Reign,Pokémon,Common,50,Blitzle,522,6/18/2021,0.04,,0.14,0.14
Sword & Shield,,swsh6-51,Chilling Reign,Pokémon,Rare,51,Zebstrika,523,6/18/2021,0.09,,0.19,0.19
Sword & Shield,,swsh6-52,Chilling Reign,Pokémon,Rare Holo,52,Thundurus,642,6/18/2021,,0.19,0.29,0.29
Sword & Shield,,swsh6-53,Chilling Reign,Pokémon,Rare Holo V,53,Zeraora V,807,6/18/2021,,1.41,,1.41
Sword & Shield,,swsh6-54,Chilling Reign,Pokémon,Common,54,Galarian Slowpoke,79,6/18/2021,0.04,,0.14,0.14
Sword & Shield,,swsh6-55,Chilling Reign,Pokémon,Common,55,Gastly,92,6/18/2021,0.04,,0.16,0.16
Sword & Shield,,swsh6-56,Chilling Reign,Pokémon,Uncommon,56,Haunter,93,6/18/2021,0.04,,0.16,0.16
Sword & Shield,,swsh6-57,Chilling Reign,Pokémon,Rare Holo,57,Gengar,94,6/18/2021,,0.65,0.77,0.77
Sword & Shield,,swsh6-58,Chilling Reign,Pokémon,Rare Holo V,58,Galarian Articuno V,144,6/18/2021,,1.48,,1.48
Sword & Shield,,swsh6-59,Chilling Reign,Pokémon,Common,59,Ralts,280,6/18/2021,0.07,,0.18,0.18
Sword & Shield,,swsh6-60,Chilling Reign,Pokémon,Uncommon,60,Kirlia,281,6/18/2021,0.05,,0.14,0.14
Sword & Shield,,swsh6-61,Chilling Reign,Pokémon,Rare Holo,61,Gardevoir,282,6/18/2021,,0.42,0.55,0.55
Sword & Shield,,swsh6-62,Chilling Reign,Pokémon,Common,62,Shuppet,353,6/18/2021,0.05,,0.15,0.15
Sword & Shield,,swsh6-63,Chilling Reign,Pokémon,Rare,63,Banette,354,6/18/2021,0.08,,0.16,0.16
Sword & Shield,,swsh6-64,Chilling Reign,Pokémon,Rare Holo,64,Cresselia,488,6/18/2021,,0.44,0.6,0.6
Sword & Shield,,swsh6-65,Chilling Reign,Pokémon,Common,65,Golett,622,6/18/2021,0.03,,0.14,0.14
Sword & Shield,,swsh6-66,Chilling Reign,Pokémon,Rare,66,Golurk,623,6/18/2021,0.08,,0.19,0.19
Sword & Shield,,swsh6-67,Chilling Reign,Pokémon,Common,67,Swirlix,684,6/18/2021,0.03,,0.09,0.09
Sword & Shield,,swsh6-68,Chilling Reign,Pokémon,Rare,68,Slurpuff,685,6/18/2021,0.09,,0.16,0.16
Sword & Shield,,swsh6-69,Chilling Reign,Pokémon,Common,69,Inkay,686,6/18/2021,0.05,,0.19,0.19
Sword & Shield,,swsh6-70,Chilling Reign,Pokémon,Rare,70,Malamar,687,6/18/2021,0.19,,0.21,0.21
Sword & Shield,,swsh6-71,Chilling Reign,Pokémon,Common,71,Hatenna,856,6/18/2021,0.03,,0.13,0.13
Sword & Shield,,swsh6-72,Chilling Reign,Pokémon,Uncommon,72,Hattrem,857,6/18/2021,0.04,,0.15,0.15
Sword & Shield,,swsh6-73,Chilling Reign,Pokémon,Rare Holo,73,Hatterene,858,6/18/2021,,0.23,0.31,0.31
Sword & Shield,,swsh6-74,Chilling Reign,Pokémon,Rare Holo V,74,Shadow Rider Calyrex V,,6/18/2021,,1.68,,1.68
Sword & Shield,,swsh6-75,Chilling Reign,Pokémon,Rare Holo VMAX,75,Shadow Rider Calyrex VMAX,,6/18/2021,,5.04,,5.04
Sword & Shield,,swsh6-76,Chilling Reign,Pokémon,Common,76,Diglett,50,6/18/2021,0.05,,0.11,0.11
Sword & Shield,,swsh6-77,Chilling Reign,Pokémon,Rare,77,Dugtrio,51,6/18/2021,0.07,,0.12,0.12
Sword & Shield,,swsh6-78,Chilling Reign,Pokémon,Common,78,Galarian Farfetch'd,83,6/18/2021,0.03,,0.1,0.1
Sword & Shield,,swsh6-79,Chilling Reign,Pokémon,Rare,79,Galarian Sirfetch'd,865,6/18/2021,0.1,,0.14,0.14
Sword & Shield,,swsh6-80,Chilling Reign,Pokémon,Rare Holo V,80,Galarian Zapdos V,145,6/18/2021,,1.45,,1.45
Sword & Shield,,swsh6-81,Chilling Reign,Pokémon,Rare,81,Gallade,475,6/18/2021,0.1,,0.15,0.15
Sword & Shield,,swsh6-82,Chilling Reign,Pokémon,Common,82,Galarian Yamask,562,6/18/2021,0.03,,0.11,0.11
Sword & Shield,,swsh6-83,Chilling Reign,Pokémon,Rare Holo,83,Galarian Runerigus,867,6/18/2021,,0.24,0.24,0.24
Sword & Shield,,swsh6-84,Chilling Reign,Pokémon,Common,84,Crabrawler,739,6/18/2021,0.03,,0.13,0.13
Sword & Shield,,swsh6-85,Chilling Reign,Pokémon,Uncommon,85,Crabominable,740,6/18/2021,0.04,,0.09,0.09
Sword & Shield,,swsh6-86,Chilling Reign,Pokémon,Common,86,Rockruff,744,6/18/2021,0.02,,0.15,0.15
Sword & Shield,,swsh6-87,Chilling Reign,Pokémon,Rare Holo,87,Lycanroc,745,6/18/2021,,0.28,0.36,0.36
Sword & Shield,,swsh6-88,Chilling Reign,Pokémon,Rare,88,Passimian,766,6/18/2021,0.22,,0.18,0.22
Sword & Shield,,swsh6-89,Chilling Reign,Pokémon,Rare Holo V,89,Sandaconda V,844,6/18/2021,,0.98,,0.98
Sword & Shield,,swsh6-90,Chilling Reign,Pokémon,Rare Holo VMAX,90,Sandaconda VMAX,844,6/18/2021,,2.62,,2.62
Sword & Shield,,swsh6-91,Chilling Reign,Pokémon,Common,91,Clobbopus,852,6/18/2021,0.02,,0.16,0.16
Sword & Shield,,swsh6-92,Chilling Reign,Pokémon,Rare Holo,92,Grapploct,853,6/18/2021,,0.18,0.26,0.26
Sword & Shield,,swsh6-93,Chilling Reign,Pokémon,Common,93,Kubfu,891,6/18/2021,0.04,,0.24,0.24
Sword & Shield,,swsh6-94,Chilling Reign,Pokémon,Common,94,Koffing,109,6/18/2021,0.03,,0.17,0.17
Sword & Shield,,swsh6-95,Chilling Reign,Pokémon,Rare,95,Weezing,110,6/18/2021,0.08,,0.22,0.22
Sword & Shield,,swsh6-96,Chilling Reign,Pokémon,Rare,96,Galarian Weezing,110,6/18/2021,0.09,,0.32,0.32
Sword & Shield,,swsh6-97,Chilling Reign,Pokémon,Rare Holo V,97,Galarian Moltres V,146,6/18/2021,,2.68,,2.68
Sword & Shield,,swsh6-98,Chilling Reign,Pokémon,Rare Holo,98,Galarian Slowking,199,6/18/2021,,0.37,0.46,0.46
Sword & Shield,,swsh6-99,Chilling Reign,Pokémon,Rare Holo V,99,Galarian Slowking V,199,6/18/2021,,1.15,,1.15
Sword & Shield,,swsh6-100,Chilling Reign,Pokémon,Rare Holo VMAX,100,Galarian Slowking VMAX,199,6/18/2021,,2.33,,2.33
Sword & Shield,,swsh6-101,Chilling Reign,Pokémon,Common,101,Qwilfish,211,6/18/2021,0.04,,0.14,0.14
Sword & Shield,,swsh6-102,Chilling Reign,Pokémon,Rare,102,Seviper,336,6/18/2021,0.09,,0.12,0.12
Sword & Shield,,swsh6-103,Chilling Reign,Pokémon,Rare,103,Spiritomb,442,6/18/2021,0.09,,0.29,0.29
Sword & Shield,,swsh6-104,Chilling Reign,Pokémon,Rare Holo V,104,Liepard V,510,6/18/2021,,0.91,,0.91
Sword & Shield,,swsh6-105,Chilling Reign,Pokémon,Common,105,Venipede,543,6/18/2021,0.03,,0.12,0.12
Sword & Shield,,swsh6-106,Chilling Reign,Pokémon,Uncommon,106,Whirlipede,544,6/18/2021,0.03,,0.16,0.16
Sword & Shield,,swsh6-107,Chilling Reign,Pokémon,Rare,107,Scolipede,545,6/18/2021,0.1,,0.24,0.24
Sword & Shield,,swsh6-108,Chilling Reign,Pokémon,Rare Holo,108,Single Strike Urshifu,892,6/18/2021,,0.29,0.46,0.46
Sword & Shield,,swsh6-109,Chilling Reign,Pokémon,Common,109,Aron,304,6/18/2021,0.03,,0.15,0.15
Sword & Shield,,swsh6-110,Chilling Reign,Pokémon,Uncommon,110,Lairon,305,6/18/2021,0.04,,0.1,0.1
Sword & Shield,,swsh6-111,Chilling Reign,Pokémon,Rare,111,Aggron,306,6/18/2021,0.13,,0.35,0.35
Sword & Shield,,swsh6-112,Chilling Reign,Pokémon,Rare Holo V,112,Metagross V,376,6/18/2021,,1.04,,1.04
Sword & Shield,,swsh6-113,Chilling Reign,Pokémon,Rare Holo VMAX,113,Metagross VMAX,376,6/18/2021,,2.86,,2.86
Sword & Shield,,swsh6-114,Chilling Reign,Pokémon,Rare Holo,114,Cobalion,638,6/18/2021,,0.25,0.32,0.32
Sword & Shield,,swsh6-115,Chilling Reign,Pokémon,Rare Holo,115,Tauros,128,6/18/2021,,0.32,0.35,0.35
Sword & Shield,,swsh6-116,Chilling Reign,Pokémon,Common,116,Porygon,137,6/18/2021,0.02,,0.13,0.13
Sword & Shield,,swsh6-117,Chilling Reign,Pokémon,Uncommon,117,Porygon2,233,6/18/2021,0.04,,0.11,0.11
Sword & Shield,,swsh6-118,Chilling Reign,Pokémon,Rare Holo,118,Porygon-Z,474,6/18/2021,,0.3,0.39,0.39
Sword & Shield,,swsh6-119,Chilling Reign,Pokémon,Rare Holo V,119,Blissey V,242,6/18/2021,,1.74,,1.74
Sword & Shield,,swsh6-120,Chilling Reign,Pokémon,Rare,120,Zangoose,335,6/18/2021,0.11,,0.15,0.15
Sword & Shield,,swsh6-121,Chilling Reign,Pokémon,Common,121,Castform,351,6/18/2021,0.03,,0.09,0.09
Sword & Shield,,swsh6-122,Chilling Reign,Pokémon,Rare,122,Kecleon,352,6/18/2021,0.1,,0.13,0.13
Sword & Shield,,swsh6-123,Chilling Reign,Pokémon,Rare Holo,123,Shaymin,492,6/18/2021,,0.31,0.29,0.31
Sword & Shield,,swsh6-124,Chilling Reign,Pokémon,Rare Holo V,124,Tornadus V,641,6/18/2021,,0.81,,0.81
Sword & Shield,,swsh6-125,Chilling Reign,Pokémon,Rare Holo VMAX,125,Tornadus VMAX,641,6/18/2021,,2.25,,2.25
Sword & Shield,,swsh6-126,Chilling Reign,Pokémon,Common,126,Furfrou,676,6/18/2021,0.04,,0.12,0.12
Sword & Shield,,swsh6-127,Chilling Reign,Pokémon,Common,127,Skwovet,819,6/18/2021,0.04,,0.12,0.12
Sword & Shield,,swsh6-128,Chilling Reign,Pokémon,Rare Holo,128,Greedent,820,6/18/2021,,0.17,0.38,0.38
Sword & Shield,,swsh6-129,Chilling Reign,Trainer,Uncommon,129,Agatha,,6/18/2021,0.06,,0.07,0.07
Sword & Shield,,swsh6-130,Chilling Reign,Trainer,Uncommon,130,Avery,,6/18/2021,0.12,,0.21,0.21
Sword & Shield,,swsh6-131,Chilling Reign,Trainer,Uncommon,131,Brawly,,6/18/2021,0.07,,0.14,0.14
Sword & Shield,,swsh6-132,Chilling Reign,Trainer,Uncommon,132,Caitlin,,6/18/2021,0.08,,0.17,0.17
Sword & Shield,,swsh6-133,Chilling Reign,Trainer,Uncommon,133,Crushing Gloves,,6/18/2021,0.03,,0.17,0.17
Sword & Shield,,swsh6-134,Chilling Reign,Trainer,Uncommon,134,Doctor,,6/18/2021,0.05,,0.08,0.08
Sword & Shield,,swsh6-135,Chilling Reign,Trainer,Uncommon,135,Dyna Tree Hill,,6/18/2021,0.05,,0.14,0.14
Sword & Shield,,swsh6-136,Chilling Reign,Trainer,Uncommon,136,Echoing Horn,,6/18/2021,0.09,,0.14,0.14
Sword & Shield,,swsh6-137,Chilling Reign,Trainer,Uncommon,137,Expedition Uniform,,6/18/2021,0.04,,0.1,0.1
Sword & Shield,,swsh6-138,Chilling Reign,Trainer,Uncommon,138,Fire-Resistant Gloves,,6/18/2021,0.02,,0.08,0.08
Sword & Shield,,swsh6-139,Chilling Reign,Trainer,Uncommon,139,Flannery,,6/18/2021,0.06,,0.14,0.14
Sword & Shield,,swsh6-140,Chilling Reign,Trainer,Uncommon,140,Fog Crystal,,6/18/2021,0.19,,0.46,0.46
Sword & Shield,,swsh6-141,Chilling Reign,Trainer,Uncommon,141,Galarian Chestplate,,6/18/2021,0.04,,0.1,0.1
Sword & Shield,,swsh6-142,Chilling Reign,Trainer,Uncommon,142,Honey,,6/18/2021,0.04,,0.11,0.11
Sword & Shield,,swsh6-143,Chilling Reign,Trainer,Uncommon,143,Justified Gloves,,6/18/2021,0.04,,0.11,0.11
Sword & Shield,,swsh6-144,Chilling Reign,Trainer,Uncommon,144,Karen's Conviction,,6/18/2021,0.06,,0.12,0.12
Sword & Shield,,swsh6-145,Chilling Reign,Trainer,Uncommon,145,Klara,,6/18/2021,0.17,,0.22,0.22
Sword & Shield,,swsh6-146,Chilling Reign,Trainer,Uncommon,146,Melony,,6/18/2021,0.22,,0.29,0.29
Sword & Shield,,swsh6-147,Chilling Reign,Trainer,Uncommon,147,Old Cemetery,,6/18/2021,0.18,,0.34,0.34
Sword & Shield,,swsh6-148,Chilling Reign,Trainer,Uncommon,148,Path to the Peak,,6/18/2021,0.18,,0.44,0.44
Sword & Shield,,swsh6-149,Chilling Reign,Trainer,Uncommon,149,Peonia,,6/18/2021,0.07,,0.09,0.09
Sword & Shield,,swsh6-150,Chilling Reign,Trainer,Uncommon,150,Peony,,6/18/2021,0.14,,0.29,0.29
Sword & Shield,,swsh6-151,Chilling Reign,Trainer,Uncommon,151,Rapid Strike Scroll of the Skies,,6/18/2021,0.06,,0.16,0.16
Sword & Shield,,swsh6-152,Chilling Reign,Trainer,Uncommon,152,Rugged Helmet,,6/18/2021,0.07,,0.15,0.15
Sword & Shield,,swsh6-153,Chilling Reign,Trainer,Uncommon,153,Siebold,,6/18/2021,0.03,,0.11,0.11
Sword & Shield,,swsh6-154,Chilling Reign,Trainer,Uncommon,154,Single Strike Scroll of Piercing,,6/18/2021,0.04,,0.08,0.08
Sword & Shield,,swsh6-155,Chilling Reign,Trainer,Uncommon,155,Weeding Gloves,,6/18/2021,0.02,,0.12,0.12
Sword & Shield,,swsh6-156,Chilling Reign,Trainer,Uncommon,156,Welcoming Lantern,,6/18/2021,0.04,,0.16,0.16
Sword & Shield,,swsh6-157,Chilling Reign,Energy,Uncommon,157,Impact Energy,,6/18/2021,0.09,,0.19,0.19
Sword & Shield,,swsh6-158,Chilling Reign,Energy,Uncommon,158,Lucky Energy,,6/18/2021,0.12,,0.2,0.2
Sword & Shield,,swsh6-159,Chilling Reign,Energy,Uncommon,159,Spiral Energy,,6/18/2021,0.16,,0.2,0.2
Sword & Shield,,swsh6-160,Chilling Reign,Pokémon,Rare Ultra,160,Celebi V,251,6/18/2021,,4.64,,4.64
Sword & Shield,,swsh6-161,Chilling Reign,Pokémon,Rare Ultra,161,Blaziken V,257,6/18/2021,,6.69,,6.69
Sword & Shield,,swsh6-162,Chilling Reign,Pokémon,Rare Ultra,162,Volcanion V,721,6/18/2021,,2.43,,2.43
Sword & Shield,,swsh6-163,Chilling Reign,Pokémon,Rare Ultra,163,Ice Rider Calyrex V,,6/18/2021,,7.94,,7.94
Sword & Shield,,swsh6-164,Chilling Reign,Pokémon,Rare Ultra,164,Ice Rider Calyrex V,,6/18/2021,,25.55,,25.55
Sword & Shield,,swsh6-165,Chilling Reign,Pokémon,Rare Ultra,165,Zeraora V,807,6/18/2021,,10.18,,10.18
Sword & Shield,,swsh6-166,Chilling Reign,Pokémon,Rare Ultra,166,Zeraora V,807,6/18/2021,,45.64,,45.64
Sword & Shield,,swsh6-167,Chilling Reign,Pokémon,Rare Ultra,167,Galarian Rapidash V,78,6/18/2021,,9.57,,9.57
Sword & Shield,,swsh6-168,Chilling Reign,Pokémon,Rare Ultra,168,Galarian Rapidash V,78,6/18/2021,,26.44,,26.44
Sword & Shield,,swsh6-169,Chilling Reign,Pokémon,Rare Ultra,169,Galarian Articuno V,144,6/18/2021,,13.11,,13.11
Sword & Shield,,swsh6-170,Chilling Reign,Pokémon,Rare Ultra,170,Galarian Articuno V,144,6/18/2021,,38.26,,38.26
Sword & Shield,,swsh6-171,Chilling Reign,Pokémon,Rare Ultra,171,Shadow Rider Calyrex V,,6/18/2021,,8.25,,8.25
Sword & Shield,,swsh6-172,Chilling Reign,Pokémon,Rare Ultra,172,Shadow Rider Calyrex V,,6/18/2021,,23.66,,23.66
Sword & Shield,,swsh6-173,Chilling Reign,Pokémon,Rare Ultra,173,Galarian Zapdos V,145,6/18/2021,,11.45,,11.45
Sword & Shield,,swsh6-174,Chilling Reign,Pokémon,Rare Ultra,174,Galarian Zapdos V,145,6/18/2021,,44.7,,44.7
Sword & Shield,,swsh6-175,Chilling Reign,Pokémon,Rare Ultra,175,Sandaconda V,844,6/18/2021,,2.66,,2.66
Sword & Shield,,swsh6-176,Chilling Reign,Pokémon,Rare Ultra,176,Galarian Moltres V,146,6/18/2021,,17.42,,17.42
Sword & Shield,,swsh6-177,Chilling Reign,Pokémon,Rare Ultra,177,Galarian Moltres V,146,6/18/2021,,76.81,,76.81
Sword & Shield,,swsh6-178,Chilling Reign,Pokémon,Rare Ultra,178,Galarian Slowking V,199,6/18/2021,,5.92,,5.92
Sword & Shield,,swsh6-179,Chilling Reign,Pokémon,Rare Ultra,179,Galarian Slowking V,199,6/18/2021,,24.23,,24.23
Sword & Shield,,swsh6-180,Chilling Reign,Pokémon,Rare Ultra,180,Liepard V,510,6/18/2021,,2.46,,2.46
Sword & Shield,,swsh6-181,Chilling Reign,Pokémon,Rare Ultra,181,Metagross V,376,6/18/2021,,4.7,,4.7
Sword & Shield,,swsh6-182,Chilling Reign,Pokémon,Rare Ultra,182,Blissey V,242,6/18/2021,,7.07,,7.07
Sword & Shield,,swsh6-183,Chilling Reign,Pokémon,Rare Ultra,183,Blissey V,242,6/18/2021,,20.02,,20.02
Sword & Shield,,swsh6-184,Chilling Reign,Pokémon,Rare Ultra,184,Tornadus V,641,6/18/2021,,4.41,,4.41
Sword & Shield,,swsh6-185,Chilling Reign,Pokémon,Rare Ultra,185,Tornadus V,641,6/18/2021,,16.95,,16.95
Sword & Shield,,swsh6-186,Chilling Reign,Trainer,Rare Ultra,186,Agatha,,6/18/2021,,5.85,,5.85
Sword & Shield,,swsh6-187,Chilling Reign,Trainer,Rare Ultra,187,Avery,,6/18/2021,,5.17,,5.17
Sword & Shield,,swsh6-188,Chilling Reign,Trainer,Rare Ultra,188,Brawly,,6/18/2021,,3.06,,3.06
Sword & Shield,,swsh6-189,Chilling Reign,Trainer,Rare Ultra,189,Caitlin,,6/18/2021,,19.42,,19.42
Sword & Shield,,swsh6-190,Chilling Reign,Trainer,Rare Ultra,190,Doctor,,6/18/2021,,9.06,,9.06
Sword & Shield,,swsh6-191,Chilling Reign,Trainer,Rare Ultra,191,Flannery,,6/18/2021,,19.54,,19.54
Sword & Shield,,swsh6-192,Chilling Reign,Trainer,Rare Ultra,192,Honey,,6/18/2021,,9.4,,9.4
Sword & Shield,,swsh6-193,Chilling Reign,Trainer,Rare Ultra,193,Karen's Conviction,,6/18/2021,,12.44,,12.44
Sword & Shield,,swsh6-194,Chilling Reign,Trainer,Rare Ultra,194,Klara,,6/18/2021,,20.58,,20.58
Sword & Shield,,swsh6-195,Chilling Reign,Trainer,Rare Ultra,195,Melony,,6/18/2021,,16.02,,16.02
Sword & Shield,,swsh6-196,Chilling Reign,Trainer,Rare Ultra,196,Peonia,,6/18/2021,,17.87,,17.87
Sword & Shield,,swsh6-197,Chilling Reign,Trainer,Rare Ultra,197,Peony,,6/18/2021,,14.14,,14.14
Sword & Shield,,swsh6-198,Chilling Reign,Trainer,Rare Ultra,198,Siebold,,6/18/2021,,4.9,,4.9
Sword & Shield,,swsh6-199,Chilling Reign,Pokémon,Rare Rainbow,199,Celebi VMAX,251,6/18/2021,,12.44,,12.44
Sword & Shield,,swsh6-200,Chilling Reign,Pokémon,Rare Rainbow,200,Blaziken VMAX,257,6/18/2021,,17.27,,17.27
Sword & Shield,,swsh6-201,Chilling Reign,Pokémon,Rare Rainbow,201,Blaziken VMAX,257,6/18/2021,,101.86,,101.86
Sword & Shield,,swsh6-202,Chilling Reign,Pokémon,Rare Rainbow,202,Ice Rider Calyrex VMAX,,6/18/2021,,14.19,,14.19
Sword & Shield,,swsh6-203,Chilling Reign,Pokémon,Rare Rainbow,203,Ice Rider Calyrex VMAX,,6/18/2021,,45.04,,45.04
Sword & Shield,,swsh6-204,Chilling Reign,Pokémon,Rare Rainbow,204,Shadow Rider Calyrex VMAX,,6/18/2021,,16.27,,16.27
Sword & Shield,,swsh6-205,Chilling Reign,Pokémon,Rare Rainbow,205,Shadow Rider Calyrex VMAX,,6/18/2021,,66.83,,66.83
Sword & Shield,,swsh6-206,Chilling Reign,Pokémon,Rare Rainbow,206,Sandaconda VMAX,844,6/18/2021,,7.05,,7.05
Sword & Shield,,swsh6-207,Chilling Reign,Pokémon,Rare Rainbow,207,Galarian Slowking VMAX,199,6/18/2021,,9.15,,9.15
Sword & Shield,,swsh6-208,Chilling Reign,Pokémon,Rare Rainbow,208,Metagross VMAX,376,6/18/2021,,13.1,,13.1
Sword & Shield,,swsh6-209,Chilling Reign,Pokémon,Rare Rainbow,209,Tornadus VMAX,641,6/18/2021,,9.41,,9.41
Sword & Shield,,swsh6-210,Chilling Reign,Trainer,Rare Rainbow,210,Agatha,,6/18/2021,,6.43,,6.43
Sword & Shield,,swsh6-211,Chilling Reign,Trainer,Rare Rainbow,211,Avery,,6/18/2021,,9,,9
Sword & Shield,,swsh6-212,Chilling Reign,Trainer,Rare Rainbow,212,Brawly,,6/18/2021,,7.11,,7.11
Sword & Shield,,swsh6-213,Chilling Reign,Trainer,Rare Rainbow,213,Caitlin,,6/18/2021,,9.77,,9.77
Sword & Shield,,swsh6-214,Chilling Reign,Trainer,Rare Rainbow,214,Doctor,,6/18/2021,,7.11,,7.11
Sword & Shield,,swsh6-215,Chilling Reign,Trainer,Rare Rainbow,215,Flannery,,6/18/2021,,10.26,,10.26
Sword & Shield,,swsh6-216,Chilling Reign,Trainer,Rare Rainbow,216,Karen's Conviction,,6/18/2021,,7.22,,7.22
Sword & Shield,,swsh6-217,Chilling Reign,Trainer,Rare Rainbow,217,Klara,,6/18/2021,,10.4,,10.4
Sword & Shield,,swsh6-218,Chilling Reign,Trainer,Rare Rainbow,218,Melony,,6/18/2021,,16.87,,16.87
Sword & Shield,,swsh6-219,Chilling Reign,Trainer,Rare Rainbow,219,Peonia,,6/18/2021,,11.25,,11.25
Sword & Shield,,swsh6-220,Chilling Reign,Trainer,Rare Rainbow,220,Peony,,6/18/2021,,11.02,,11.02
Sword & Shield,,swsh6-221,Chilling Reign,Trainer,Rare Rainbow,221,Siebold,,6/18/2021,,7.22,,7.22
Sword & Shield,,swsh6-222,Chilling Reign,Pokémon,Rare Secret,222,Electrode,101,6/18/2021,,19.74,,19.74
Sword & Shield,,swsh6-223,Chilling Reign,Pokémon,Rare Secret,223,Bronzong,437,6/18/2021,,13.01,,13.01
Sword & Shield,,swsh6-224,Chilling Reign,Pokémon,Rare Secret,224,Snorlax,143,6/18/2021,,82.51,,82.51
Sword & Shield,,swsh6-225,Chilling Reign,Trainer,Rare Secret,225,Echoing Horn,,6/18/2021,,5.76,,5.76
Sword & Shield,,swsh6-226,Chilling Reign,Trainer,Rare Secret,226,Fan of Waves,,6/18/2021,,10.29,,10.29
Sword & Shield,,swsh6-227,Chilling Reign,Trainer,Rare Secret,227,Fog Crystal,,6/18/2021,,17.12,,17.12
Sword & Shield,,swsh6-228,Chilling Reign,Trainer,Rare Secret,228,Rugged Helmet,,6/18/2021,,4.54,,4.54
Sword & Shield,,swsh6-229,Chilling Reign,Trainer,Rare Secret,229,Urn of Vitality,,6/18/2021,,15.72,,15.72
Sword & Shield,,swsh6-230,Chilling Reign,Trainer,Rare Secret,230,Welcoming Lantern,,6/18/2021,,4.79,,4.79
Sword & Shield,,swsh6-231,Chilling Reign,Energy,Rare Secret,231,Water Energy,,6/18/2021,,17.63,,17.63
Sword & Shield,,swsh6-232,Chilling Reign,Energy,Rare Secret,232,Psychic Energy,,6/18/2021,,21.67,,21.67
Sword & Shield,,swsh6-233,Chilling Reign,Energy,Rare Secret,233,Fighting Energy,,6/18/2021,,13.92,,13.92
Sword & Shield,,swsh7-1,Evolving Skies,Pokémon,Rare,1,Pinsir,127,8/27/2021,0.08,,0.14,0.14
Sword & Shield,,swsh7-2,Evolving Skies,Pokémon,Common,2,Hoppip,187,8/27/2021,0.05,,0.16,0.16
Sword & Shield,,swsh7-3,Evolving Skies,Pokémon,Uncommon,3,Skiploom,188,8/27/2021,0.06,,0.2,0.2
Sword & Shield,,swsh7-4,Evolving Skies,Pokémon,Rare Holo,4,Jumpluff,189,8/27/2021,,0.38,0.31,0.38
Sword & Shield,,swsh7-5,Evolving Skies,Pokémon,Common,5,Seedot,273,8/27/2021,0.02,,0.12,0.12
Sword & Shield,,swsh7-6,Evolving Skies,Pokémon,Rare,6,Tropius,357,8/27/2021,0.09,,0.21,0.21
Sword & Shield,,swsh7-7,Evolving Skies,Pokémon,Rare Holo V,7,Leafeon V,470,8/27/2021,,2.75,,2.75
Sword & Shield,,swsh7-8,Evolving Skies,Pokémon,Rare Holo VMAX,8,Leafeon VMAX,470,8/27/2021,,6.02,,6.02
Sword & Shield,,swsh7-9,Evolving Skies,Pokémon,Common,9,Petilil,548,8/27/2021,0.03,,0.1,0.1
Sword & Shield,,swsh7-10,Evolving Skies,Pokémon,Rare,10,Lilligant,549,8/27/2021,0.06,,0.12,0.12
Sword & Shield,,swsh7-11,Evolving Skies,Pokémon,Common,11,Dwebble,557,8/27/2021,0.02,,0.15,0.15
Sword & Shield,,swsh7-12,Evolving Skies,Pokémon,Uncommon,12,Crustle,558,8/27/2021,0.04,,0.18,0.18
Sword & Shield,,swsh7-13,Evolving Skies,Pokémon,Rare Holo V,13,Trevenant V,709,8/27/2021,,1.04,,1.04
Sword & Shield,,swsh7-14,Evolving Skies,Pokémon,Rare Holo VMAX,14,Trevenant VMAX,709,8/27/2021,,2.26,,2.26
Sword & Shield,,swsh7-15,Evolving Skies,Pokémon,Common,15,Gossifleur,829,8/27/2021,0.03,,0.14,0.14
Sword & Shield,,swsh7-16,Evolving Skies,Pokémon,Rare Holo,16,Eldegoss,830,8/27/2021,,0.42,0.46,0.46
Sword & Shield,,swsh7-17,Evolving Skies,Pokémon,Common,17,Applin,840,8/27/2021,0.03,,0.16,0.16
Sword & Shield,,swsh7-18,Evolving Skies,Pokémon,Rare Holo VMAX,18,Flareon VMAX,136,8/27/2021,,5.33,,5.33
Sword & Shield,,swsh7-19,Evolving Skies,Pokémon,Rare Holo,19,Entei,244,8/27/2021,,0.38,0.53,0.53
Sword & Shield,,swsh7-20,Evolving Skies,Pokémon,Rare Holo,20,Victini,494,8/27/2021,,0.33,0.4,0.4
Sword & Shield,,swsh7-21,Evolving Skies,Pokémon,Rare Holo V,21,Volcarona V,637,8/27/2021,,1.75,,1.75
Sword & Shield,,swsh7-22,Evolving Skies,Pokémon,Common,22,Litleo,667,8/27/2021,0.03,,0.13,0.13
Sword & Shield,,swsh7-23,Evolving Skies,Pokémon,Uncommon,23,Pyroar,668,8/27/2021,0.04,,0.16,0.16
Sword & Shield,,swsh7-24,Evolving Skies,Pokémon,Common,24,Psyduck,54,8/27/2021,0.04,,0.16,0.16
Sword & Shield,,swsh7-25,Evolving Skies,Pokémon,Uncommon,25,Golduck,55,8/27/2021,0.05,,0.15,0.15
Sword & Shield,,swsh7-26,Evolving Skies,Pokémon,Common,26,Tentacool,72,8/27/2021,0.02,,0.13,0.13
